meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
NX1301,0.9002851992770973,1.0936919759643038,1.1172739047119882,1.0840265035528538,1.0914919899037232,1.0318800438498315,1.0631389966596114,1.150588166517462,2.2435440980675985,3.0442309338715523,2.689062305725184,2.1553189322594344,2.2022860788615746,2.2343800152292084,2.1867333085718914,1.8608640979466797,1.3361561018584742,1.1276165052710239,1.1687195663176646,0.9703348362320128,0.9720152479161689,0.9594680901206786,1.0161373318047353,1.009160086657902,39.53733333333334,26.951666666666668,35.6105,35.069250000000004,32.53,31.256999999999998,37.39266666666667,41.44200000000001,26.951666666666668,33.80433333333334,1076.0735000000002,1065.5783333333336,1047.1418333333334,1069.4081666666666,1041.679666666667
NX1302,0.2985,0.369,0.38249999999999995,0.369,0.32699999999999996,0.32599999999999996,0.2975,0.2905,0.297,0.36050000000000004,0.537,0.794,0.5854999999999999,0.5435000000000001,0.922,1.0455,0.919,0.8815,0.7915,0.8415,0.8180000000000001,0.9605000000000001,0.748,0.695,14.700473214285715,12.774383928571428,9.467249999999998,12.102666666666664,16.652,7.780011507936509,10.577580357142857,14.668297619047621,12.774383928571428,9.024333333333331,353.32220714285717,374.1511893518519,361.89479391534394,381.5907917989418,355.20166256613754
NX1303,0.2957347333431244,0.24751253426074982,0.28599393367767334,0.2332993745803833,0.28312161564826965,0.25214406847953796,0.3999612331390381,0.34362274408340454,0.2759785056114197,0.3121035099029541,0.2819846570491791,0.2963803708553314,0.3236795961856842,0.31475013494491577,0.34212809801101685,0.32943230867385864,0.38230443000793457,0.3364179730415344,0.39678508043289185,0.41464465856552124,0.419464647769928,0.41753432154655457,0.3936697840690613,0.36854109168052673,7.016437500000002,7.597971825396826,5.95975,5.955238095238097,6.249601190476191,8.248593055555556,6.4179345238095244,6.9216250000000015,7.20322886904762,5.95975,212.15637156084654,211.76539484126988,208.521739484127,209.93454616402116,204.81627552910058
NX1304,0.23650000000000002,0.326,0.3145,0.312,0.28049999999999997,0.2965,0.2555,0.258,0.268,0.2985,0.265,0.2575,0.2715,0.2935,0.281,0.2515,0.2915,0.27449999999999997,0.267,0.334,0.38,0.46299999999999997,0.45849999999999996,0.4,6.834410714285715,7.790595238095238,6.609500000000001,7.110333333333333,6.90475,8.166215873015872,6.5294375,6.834410714285715,7.790595238095238,6.609500000000001,224.60078161375665,228.22737791005292,215.71664451058203,229.51903306878307,221.6099337962963
NX1305,0.211,0.201,0.192,0.188,0.189,0.182,0.1815,0.221,0.1975,0.28800000000000003,0.4535,0.556,0.544,0.534,0.4545,0.47150000000000003,0.3405,0.4585,0.5145,0.2955,0.382,0.5535000000000001,0.522,0.36849999999999994,10.804898809523811,8.946584821428571,9.59066666666667,7.639000000000001,9.5965,13.61258630952381,7.716702380952381,10.804898809523811,8.946584821428571,9.308000000000002,304.02488888888894,307.8993353174603,298.3008640873016,296.89673412698414,296.6122400793651
NX1306,0.25529499999999977,0.17592499999999986,0.15417000000000006,0.1510000000000001,0.150215,0.15439000000000014,0.157505,0.16227999999999998,0.18532999999999997,0.2082400000000001,0.2499100000000002,0.32122999999999996,0.29004499999999994,0.2764400000000001,0.22782000000000008,0.21188500000000002,0.24911999999999998,0.24041499999999988,0.3619150000000001,0.3818199999999999,0.32406499999999966,0.35783499999999996,0.36791000000000024,0.3352800000000001,4.841154761904761,7.292562499999999,6.245,6.115,6.512666666666668,6.838695634920634,5.882821428571429,4.841154761904761,6.457708333333333,6.245,207.95307499999998,198.35417341269837,199.01687976190473,203.83570753968252,198.11635297619046
NX1307,0.284,0.321,0.34,0.309,0.335,0.28600000000000003,0.305,0.285,0.375,0.502,0.48700000000000004,0.503,0.5379999999999999,0.509,0.635,0.5379999999999999,0.607,0.5920000000000001,0.5539999999999999,0.53,0.47200000000000003,0.6409999999999999,0.6859999999999999,0.6659999999999999,10.197995535714286,10.585241071428573,9.4515,9.197500000000002,8.806000000000001,13.468879761904759,10.364761904761904,10.128991071428572,11.581482142857144,10.687,322.52141984126985,316.4703307539683,306.25813928571426,315.1324890873016,316.01607817460314
NX1308,0.24100000000000002,0.266,0.253,0.244,0.24600000000000002,0.24,0.254,0.27,0.345,0.29600000000000004,0.281,0.27899999999999997,0.27399999999999997,0.29100000000000004,0.29600000000000004,0.337,0.396,0.441,0.498,0.456,0.45899999999999996,0.47100000000000003,0.47,0.37799999999999995,7.488464285714286,8.046285714285716,8.088666666666667,8.00525,7.4093333333333335,8.797361011904762,7.539049107142858,7.488464285714286,8.046285714285716,8.412500000000001,249.79376111111114,246.80515892857142,233.67119682539686,246.72724206349207,245.02060416666666
NX1309,0.1510100000000001,0.12105499999999995,0.14169499999999988,0.12378500000000005,0.12616000000000002,0.11206000000000005,0.12951999999999994,0.21938500000000005,0.13759999999999997,0.26024000000000025,0.26418499999999995,0.19758499999999998,0.13390500000000005,0.177895,0.15727000000000005,0.24084000000000014,0.14550000000000002,0.2419149999999999,0.17004999999999998,0.11794500000000002,0.19071000000000018,0.44619,0.33702,0.17968499999999984,5.016459821428571,4.472726190476191,4.4662500000000005,4.6993333333333345,4.369,5.125929497354497,4.696142857142857,5.477279761904761,4.472726190476191,4.4662500000000005,149.41802433862435,148.08950628306877,148.59446871693123,149.03986064814814,144.76706097883599
NX1310,0.147,0.17600000000000002,0.19399999999999998,0.2,0.207,0.252,0.34299999999999997,0.401,0.306,0.204,0.159,0.157,0.287,0.307,0.28300000000000003,0.272,0.255,0.306,0.376,0.368,0.32899999999999996,0.28,0.252,0.213,6.748482142857142,8.234017857142858,6.379666666666666,6.983333333333334,7.3260000000000005,7.341581746031748,6.870767857142857,6.826964285714286,7.410258928571428,6.916,218.38842453703705,217.65659074074077,210.8024583994709,221.27220476190476,214.57169788359786
