meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
NX1301,0.8274964094161987,0.9253856539726256,0.9933098554611206,0.8377535939216614,0.8250465393066406,0.8760882616043091,0.9066004157066344,0.92551451921463,1.821187973022461,3.0029959678649902,2.938948392868042,2.228292465209961,2.4789376258850098,2.3165624141693115,2.2378406524658203,1.9187003374099727,1.173999905586243,0.9090595841407776,1.0075920820236206,0.7582525014877319,0.7506786584854126,0.7695488929748535,0.7493452429771423,0.7217493653297424,39.53733333333334,101.357685,104.88308500000005,103.37511000000002,103.31354999999999,102.65947000000001,106.51746500000002,106.73197999999998,108.13247000000001,108.39610000000005,109.17884000000005,1065.5783333333336,1047.1418333333334,1069.4081666666666,1041.6796666666671
NX1302,0.2985,0.369,0.3825,0.369,0.327,0.326,0.2975,0.2905,0.297,0.3605,0.537,0.794,0.5854999999999999,0.5435000000000001,0.922,1.0455,0.919,0.8815,0.7915,0.8415,0.8180000000000001,0.9605,0.748,0.695,14.700473214285715,101.357685,104.88308500000005,103.37511000000002,103.31354999999999,102.65947000000004,106.51746500000002,106.73197999999998,108.13247000000001,108.39610000000005,109.17884000000005,374.1511893518519,361.894793915344,381.5907917989418,355.20166256613754
NX1303,0.3147465288639069,0.27292296290397644,0.27431756258010864,0.2431201636791229,0.2621646821498871,0.2647036612033844,0.3536269962787628,0.3560579717159271,0.2689502239227295,0.322162002325058,0.26782360672950745,0.29405301809310913,0.2557138204574585,0.2977003753185272,0.3068310022354126,0.2962150573730469,0.33644238114356995,0.3594017922878265,0.39083954691886896,0.4464489817619324,0.4030729830265045,0.43179851770401,0.3908666670322418,0.38679295778274536,7.016437500000002,101.357685,104.88308500000005,103.37511000000002,103.31354999999999,102.65947000000001,106.51746500000002,106.73197999999998,108.13247000000001,108.39610000000005,109.17884000000005,211.76539484126988,208.521739484127,209.93454616402119,204.81627552910058
NX1304,0.2732340097427368,0.3696423470973969,0.32631349563598633,0.3282305598258972,0.3637233674526215,0.3134344816207886,0.2726970314979553,0.2704319655895233,0.2976574599742889,0.29745081067085266,0.26467129588127136,0.2663274109363556,0.3026774227619171,0.35181939601898193,0.2368628680706024,0.19018623232841486,0.21037152409553528,0.2521122694015503,0.3062715232372284,0.3798306584358215,0.3423304557800293,0.4853850603103638,0.4928283393383026,0.41249731183052063,6.834410714285713,101.35768499999999,104.88308500000005,103.37511000000002,103.31355000000003,102.65947000000001,106.51746500000002,106.73197999999998,108.13247000000001,108.39610000000005,109.17884000000004,228.22737791005287,215.71664451058209,229.5190330687831,221.6099337962963
NX1305,0.211,0.201,0.192,0.188,0.189,0.182,0.1815,0.221,0.1975,0.28800000000000003,0.4535,0.556,0.544,0.534,0.4545,0.4715,0.3405,0.4585,0.5145,0.2955,0.382,0.5535000000000001,0.522,0.3685,10.804898809523811,101.35768499999996,104.88308500000005,103.37511000000002,103.31354999999998,102.65947000000004,106.51746500000002,106.73198000000002,108.13247000000001,108.39610000000005,109.17884000000004,307.8993353174603,298.30086408730165,296.89673412698414,296.6122400793651
NX1306,0.2905465594314237,0.2800680916998222,0.227096244423697,0.19450264668402198,0.2057462875595484,0.21436682145923247,0.20869083203922015,0.21150176748333105,0.25411930914441283,0.3254197822898237,0.3772862616777612,0.4611156272170816,0.417721140438821,0.3985977146942369,0.29504613041208433,0.3132603573854398,0.378780762432576,0.3582660171311821,0.4357035729429447,0.5304969298485075,0.5224747062238819,0.4727174477846696,0.4435447180681328,0.4400472770275412,4.841154761904762,101.35768499999996,104.88308500000007,103.37511,103.31355000000002,102.65947000000004,106.51746500000002,106.73198000000001,108.13247000000001,108.39610000000002,109.17884000000004,198.3541734126984,199.01687976190482,203.83570753968246,198.11635297619046
NX1307,0.496354728937149,0.4779937863349914,0.5437456369400024,0.4512548446655274,0.4516514837741852,0.3725819289684296,0.4317712485790253,0.4479069709777832,0.5020774006843567,0.6308636665344238,0.7186445593833923,0.5149844884872437,0.6108413934707642,0.6373658180236816,0.7045105695724487,0.7539057731628418,0.7185989618301392,0.6937976479530334,0.7132046818733215,0.5502784252166748,0.6391118764877319,0.7050686478614807,0.7525012493133545,0.742630660533905,10.197995535714286,101.357685,104.88308500000002,103.37511000000003,103.31354999999999,102.65947000000004,106.51746500000002,106.73198000000001,108.13247000000003,108.39610000000005,109.17884000000005,316.4703307539683,306.25813928571426,315.1324890873016,316.0160781746032
NX1308,0.24100000000000002,0.266,0.253,0.244,0.24600000000000002,0.24,0.254,0.27,0.345,0.29600000000000004,0.281,0.27899999999999997,0.27399999999999997,0.29100000000000004,0.29600000000000004,0.337,0.396,0.441,0.498,0.456,0.45899999999999996,0.47100000000000003,0.47,0.37799999999999995,7.4884642857142865,101.35768499999999,104.88308500000001,103.37511000000002,103.31354999999999,102.65947000000001,106.51746500000002,106.73197999999998,108.13247000000001,108.39610000000002,109.17884000000005,246.80515892857144,233.67119682539692,246.7272420634921,245.02060416666663
NX1309,0.12166611325283935,0.18907199478245693,0.21631328077667164,0.21226558174521065,0.19965310732549693,0.17956357653488134,0.2115504311193304,0.21582770596650305,0.22282938252503487,0.15804148445324634,0.1823455281050481,0.18921049997678155,0.19996691145437065,0.15518648703129415,0.17509022309334038,0.1899050619151085,0.12526006351710892,0.1889813023537512,0.19425079730298808,0.0875493087436586,0.15188779660571905,0.3863153572297365,0.3827391221440384,0.3481634830649617,5.0164598214285725,101.357685,104.88308500000005,103.37511,103.31354999999999,102.65947000000004,106.51746500000002,106.73197999999998,108.13247,108.39610000000005,109.17884000000005,148.08950628306874,148.59446871693126,149.0398606481481,144.767060978836
NX1310,0.10405422002077104,0.14210261404514313,0.17591795325279236,0.2029787600040436,0.18455401062965396,0.22913801670074466,0.2740055322647095,0.3530560731887817,0.225553959608078,0.14843985438346866,0.07907916605472565,0.06519926339387894,0.22044679522514346,0.2593331634998321,0.2518311142921448,0.2376123964786529,0.15815195441246033,0.31100890040397644,0.3702090978622437,0.3669426441192627,0.3216504156589508,0.2604416310787201,0.20737680792808533,0.19192814826965326,6.748482142857143,101.35768499999996,104.88308500000005,103.37511000000002,103.31354999999999,102.65947000000004,106.51746500000002,106.73197999999998,108.13247000000001,108.39610000000005,109.17884000000005,217.65659074074082,210.8024583994709,221.27220476190482,214.57169788359784
