meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
NX1301,1.3083975961944434,1.3016758248920806,1.2726834191125542,1.2639120913667272,1.2915898611350338,1.258066265729599,1.3209694150085982,1.3875219557638534,1.6704766709609673,1.5823832160096822,1.3679164158213895,1.5214640768390766,1.4330463963123754,1.4781731390408313,1.3818054967184044,1.4052171424166864,1.3050061422811716,1.3336888602279515,1.259061481500052,1.3063851112315132,1.3036768606601061,1.2695087077095037,1.2450761019141807,1.2281521560395685,32.49585440488635,27.906695102804182,32.79046861543018,33.98637622831854,32.91035289636466,32.19081987895819,31.996655063710755,31.977418503461003,28.675680968475735,32.91878972454961,990.146254610853,997.9846454917201,971.5345547672912,1012.5332044361509,1003.8882008664575
NX1302,0.3134967514419112,0.32993208222288184,0.29498712811695355,0.23126851867098397,0.2377747236010585,0.23613845072604275,0.22384814740885192,0.22267800820220446,0.22592544496848835,0.2843365940228777,0.4638445890031299,0.531588143568804,0.397142007492777,0.41041522985580237,0.5752474184852386,0.5056449912383452,0.47782272813969184,0.5324340612292289,0.506631553038803,0.5358810337429534,0.6114995845178604,0.5244116132346508,0.5611979575863667,0.5190134057752062,9.753160166291112,9.633625537415888,9.535411279359865,9.802742504749094,11.124922564219046,9.106384632801179,9.944304747553069,11.257588112888595,10.230424008695707,9.875457040386891,323.98428010176,354.46444847396856,364.82121277441894,388.021726750259,372.07805737622243
NX1303,0.24925281187549603,0.2592364172624218,0.26292252321327525,0.2365605496935539,0.2429417660672708,0.2667862940814236,0.365517483090747,0.3146067164665493,0.28804403076732416,0.2864083400681765,0.27891185397888074,0.2880426106890106,0.3006497042381707,0.28792989532323277,0.29016922697435577,0.27908193743051,0.31832719024191347,0.3031169483008917,0.34368681975426,0.42657104395865053,0.3907482386177914,0.34859720044206965,0.32937645313951663,0.2917152749106217,7.249201330586114,6.848385768522591,6.684613977037981,6.5062752005075986,6.6121798154506575,6.624909916970479,7.129511364592134,7.327868044900497,7.038109524385517,6.915966796650606,225.60690476074524,270.51726902736493,280.21741332522674,284.8010151755639,253.68077164144051
NX1304,0.3903723912997172,0.36144678144248926,0.29471250659143533,0.30557016153862493,0.2894721546546363,0.2766342419008049,0.25114111548400386,0.26463380930138036,0.2592394282896936,0.2712265817882677,0.27394353820614187,0.260858437311073,0.2794117466911866,0.3166965079439646,0.23699960607638587,0.19857197432072474,0.21482503952314225,0.26343696962011587,0.27483194141735473,0.32152323176887526,0.3976980927239871,0.4853879746450868,0.4454501498650361,0.42987356207562943,7.363957944479757,7.190660636411298,7.140937525197732,7.101583220046034,7.014601771533216,7.108764827230803,7.304288511108287,7.349879940136218,7.150456849232747,7.2370269983945965,227.8895201029578,257.5198768766877,268.80268248719716,278.09185539306,261.2066323628645
NX1305,0.2811010988379276,0.21803747400715465,0.21555302252368133,0.19572544554252172,0.19310546020906771,0.2001402929256475,0.18892981810737608,0.24679921539843092,0.24854463381015476,0.3281401821869611,0.44536644571337325,0.5786621309159364,0.6188406656665346,0.45412213722675404,0.35812082772295256,0.4424683896018953,0.3912992009637251,0.47422812777291345,0.5115697539104848,0.37518331571553454,0.4612611421514898,0.5393407280611151,0.5207067574189075,0.3182385179744376,8.805484784364976,8.070238957996965,8.13036412191391,8.102097213776334,8.262439422391884,8.39512318008989,8.128729686578904,8.937365741419617,8.188526318841886,8.560926878907694,260.35297885267005,267.5777553747685,266.08106934223906,278.66902176606425,266.0675294958934
NX1306,0.3226815301231751,0.19988750290573065,0.14800702980452982,0.13999400416602106,0.14438021535475856,0.13845588094008776,0.139198715699183,0.14193109699309334,0.15351358958016165,0.1754324367114444,0.23039314072634698,0.305751581891597,0.29836161381352916,0.2688328785009436,0.2392330033547799,0.18942533335038206,0.19401117121729572,0.1767309005490836,0.19529315678073797,0.28624721064860587,0.3152042852837252,0.3770822970719591,0.40263321904017246,0.3415156715461299,5.524197466053473,6.641924109798675,6.486120505689381,6.363220568618391,6.733476659994832,6.2509704360871,6.343411817130893,5.947001513501145,7.22553465589665,6.892941486043468,217.2550110886184,256.5216845621127,244.18729771997556,240.4937821163345,182.3540427223817
NX1307,0.3376348865971114,0.3335966542200958,0.3630900887319537,0.3172961826140598,0.2938219575032556,0.28351382461509494,0.3105535839643032,0.28400255900218146,0.328161605985798,0.4274262550175208,0.4892519670767995,0.5129555826038243,0.5145155038334123,0.510039377867719,0.5564694996635616,0.5188658058905072,0.5487818173552714,0.5398654581065905,0.4818499457718929,0.5006614768374568,0.4518889513338392,0.555805746871641,0.5803850950054161,0.6058997561385218,10.646333582607829,9.954444373795255,9.644943966486027,9.202714096335594,8.872219209260486,9.42202381512726,10.085836801310204,10.15161262379531,9.892112883915411,9.43757627364821,306.57476694179246,329.52006155573224,336.10173353665505,348.0699860681359,323.8448027279498
NX1308,0.333248097212506,0.27150528860301393,0.25496032010230485,0.2557130557975194,0.24813705006237557,0.2527826560297855,0.24245573933668074,0.2596064140638522,0.387792796903584,0.300836092721685,0.2855427600478032,0.2944917093634272,0.3157586590511564,0.30929883212045567,0.3118202222739802,0.3342611870751181,0.342890558159918,0.3208596107027454,0.40251161378576517,0.3913338059857742,0.41421166539623483,0.4304397688236089,0.4487785502225037,0.36078978292929503,7.770026236771093,7.658833059779059,7.873097442385751,7.697204875335378,7.5298249208777674,7.65807109188133,7.523338128749717,7.718877302776869,7.807812374070402,7.86035495497749,241.11458025370274,255.6614458620703,259.8898179940392,270.6433733284466,255.74725177520833
NX1309,0.169399865911854,0.1471426725059457,0.14268349328779484,0.12839842838565438,0.125797433086658,0.12232308766992246,0.13031281318108634,0.12330192668220653,0.14011888729752087,0.15942965057600753,0.15914336979117155,0.1620912520395176,0.14832244907353936,0.14131314336026707,0.13232193683436874,0.15562496090569275,0.1427924313759057,0.17630376085781005,0.17485850907826558,0.2162470295091644,0.16828443746422939,0.3005820505988497,0.2628459141580255,0.1801576086395686,3.9097971122710264,3.953779223430512,4.245276078123311,4.179231624827512,4.167607307239403,4.078151565495388,3.90024581725827,4.0150458938236495,4.125417894098865,4.40850662032076,132.44864478561146,130.24900861876895,119.01813770859145,110.13156869352977,95.32499141361095
NX1310,0.20290931264563727,0.2164706355625925,0.21405682755672606,0.22245859948086905,0.20350309155921498,0.2627903734176697,0.36933513855302313,0.49222170320294867,0.3309180039391482,0.23695248252084108,0.21001367900089024,0.20381494836982783,0.2969792909081244,0.3228540222558743,0.30394549781635516,0.2958494208117719,0.2794499679675949,0.3028871976048001,0.4308769257589052,0.42861799738980716,0.3887177872739794,0.3290291726308195,0.29791008222494053,0.24026294587344912,7.08282510432581,6.680276141901258,6.763529009593269,6.558245327072321,6.943671909847959,6.486694775272837,6.52741966182959,7.032722123363372,6.581087224709303,6.7997433729448025,211.68432909722483,216.11847424452722,210.39945598046882,220.39297266524102,211.07893948664315
