meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
NX1301,1.161409894181175,1.2190555340788183,1.2000043268125755,1.1844551342769174,1.1716582290313033,1.1865012709576246,1.1958018142178966,1.248557077415015,1.5902328476401904,2.4431707913679173,2.6523878513795154,2.0749557900735587,2.3524635172427986,2.273477965704016,1.7354816597246372,1.5562137714812159,1.4122310204721058,1.3459872424982837,1.2429765749210595,1.2115681158369291,1.243794821536601,1.2243149660816834,1.1579974483731705,1.1477528776982082,36.23245054300322,34.01113194540913,35.15663614842629,39.85108339966802,39.86395392446187,38.936113629637894,35.21370789884848,39.0077976490355,33.66197502459604,37.551090285868206,1230.9140845783254,1445.1734332661076,1286.278041997683,1222.3014644434584,1147.1439310497476
NX1302,0.41671088724544597,0.42571296891037685,0.37800268897392003,0.2949973415731591,0.3104549704787101,0.3123756046224039,0.26815282787707173,0.28782770271778085,0.29129492175902005,0.3139075035697279,0.6042568261048037,0.6274756040196591,0.5133633222824586,0.5483725831831346,0.7650037421912654,0.6686382099934809,0.6660184299628953,0.7268998228998416,0.836731652191776,0.6840752111465692,0.7844479519844798,0.8608912656107309,0.7170416888574861,0.6239232932787114,12.926577021434909,12.043641717606885,10.981818406629385,11.7509752123897,13.42828860362155,12.130758932272448,12.166002271839757,13.66371747705725,13.907292025822198,11.646219390535348,422.2369071893986,525.3526833296422,460.62584481329037,421.70050106466556,400.05917148639656
NX1303,0.2682733776087832,0.2727341189163818,0.28651013805616526,0.25398709572374684,0.26091433391694113,0.2824526956220969,0.3808718011111817,0.3317572130378239,0.30892528664442365,0.2958512481480296,0.28676894806989695,0.3020615041360493,0.3094096807979017,0.29944900044436334,0.2919017755226078,0.2869532319287668,0.33322114855760415,0.35286980345071217,0.36603690796941263,0.42927834227707995,0.4116572760521075,0.3717611046986756,0.3433177706443292,0.3151998234779405,7.642163626813022,7.960008609409723,7.67071269368677,7.7754053007526185,8.002428457424095,8.475024332184518,7.863074030870496,8.176018806655419,8.391505279321022,8.331730388199384,269.1660305354188,323.7375368720982,291.7892340473206,278.388494585011,262.70527259030587
NX1304,0.40697937072576745,0.3610683503200871,0.30652945991111885,0.3218072685532264,0.30296064695586655,0.286876975546251,0.2558368023819817,0.269662602562638,0.2660723769997204,0.2794424755225922,0.2747054967651054,0.2607499701055042,0.2892581555956117,0.3293224001925577,0.2537442626460424,0.21040644944364284,0.23093090781528508,0.2850564819981889,0.2599155284068882,0.3337215541698043,0.40973759350156147,0.4854349266615088,0.48273144668171797,0.42719149383686655,7.590142997299536,7.908930566497903,7.900404780531615,7.734673317210973,8.073312797964924,9.245376636715427,7.603825337227373,7.706899810815105,8.314613439614378,8.568516592926818,265.2659188661363,318.95477908284806,286.30118910157506,272.7177790431694,258.5868006671189
NX1305,0.31823578926552565,0.22458905267568557,0.22365712706827562,0.21561191561145393,0.20031939396446558,0.20507711843537677,0.2050824299947373,0.2691562049695605,0.27340398817973416,0.36514877614527513,0.5105700872042734,0.6377837122747659,0.6518159373479153,0.5015901443200695,0.495073830176771,0.45567975859569415,0.4203849322367702,0.4739319014322831,0.42519599910035194,0.2992749409930376,0.44557288598658173,0.5362120351524952,0.5554286721618988,0.3257676729389622,9.23456430623196,9.149268791707335,9.060237041377388,9.006230491722986,9.71489308797564,9.773346580239066,9.874179128401929,9.757227865290533,9.488888128483486,10.748298070129845,314.8239473741542,360.6431645047309,320.36611840175055,302.6734841105348,281.9621252864818
NX1306,0.3910776322995426,0.22317546270078956,0.17128505772110517,0.15890242278711783,0.16793430588498065,0.16313428464346183,0.16108484338776147,0.1648468469050689,0.17497402253471261,0.20389589748631293,0.2754473872484866,0.3864900257163626,0.3398980348982416,0.2955627204472483,0.26017403741704376,0.218488900310041,0.21408750304691804,0.19705427389517902,0.2208759471332952,0.3060985196099773,0.3422202027475628,0.41881919076653,0.4655961575616081,0.39747504650663956,6.318598723655987,7.628396030338718,7.191793996234509,7.259027495029036,8.985283185903903,9.727645507563876,7.20603572021649,7.203121221392119,9.135305324579228,8.899297720310342,295.10431866319976,315.55375974018807,248.60187144516118,217.68814912456082,193.37867036443612
NX1307,0.36391867579478615,0.35193504472794307,0.3717620553420319,0.33035350894495724,0.30583283835566305,0.2986259119452978,0.3317203540471187,0.3026543672150426,0.3545535105215403,0.46423922312773847,0.517805861058514,0.5251574343700719,0.5574843692254542,0.5537191126386244,0.5600841013441031,0.5332798409278378,0.5651540660721022,0.5752094768956648,0.4982626542985832,0.49473680396602887,0.4647162014151467,0.561386159209163,0.6392305994568528,0.6057735520921186,11.127595722992384,11.002030022597353,10.18801499135309,10.26699092006126,10.102545464657654,12.005570104961208,11.311112906565779,11.198925320132895,11.151371016362068,11.312327473411793,377.72643107041097,448.1569226072083,382.3782444460979,360.6218844929018,337.558931235094
NX1308,0.3550981072672315,0.29091583968582446,0.27182806138088084,0.27125584939549796,0.26013848290573716,0.2627784801775505,0.25434960700234016,0.27407097165439914,0.4056903260572796,0.31830413817235886,0.2979612191163007,0.30849804078665183,0.32581873945246675,0.32146657796368183,0.33109141788871244,0.35381610959978715,0.36295601768426244,0.35193470858439374,0.4474766209769615,0.4310335161837098,0.4393447892805489,0.45673062649695007,0.45376911322014624,0.33532388588422535,8.1816512468179,8.516830596822448,8.43741776824267,8.587591511360076,8.565663722014776,9.35015565819815,8.191573045473667,8.310485774834605,8.686859291902907,9.165881821695269,276.51410851162666,319.2343881440696,292.0451705708653,281.2227559696868,268.59698750288743
NX1309,0.19468403099805306,0.1726287998408998,0.16597788045636128,0.1361543739930481,0.14148919258420742,0.12963206372311326,0.14329054184918585,0.1514948902681976,0.15876519972132125,0.2237487306463476,0.27215395554557453,0.21101024942760607,0.17507791403933698,0.18011796675899325,0.16382180866842813,0.20152363064472412,0.19233194195600226,0.26596336097500833,0.25045596100708667,0.21241559580282,0.32493515890979424,0.5376222319639133,0.38727845502666786,0.17162199236088765,5.164195927167579,4.6864491655091705,5.0448997354893805,5.77109152733452,6.194145993647039,6.019012435579363,5.104814538411716,4.664147822410697,4.795483928075553,4.901999871057802,162.82221379471818,159.93389295482427,122.80731957269934,102.21744575785998,83.79122983636098
NX1310,0.22577511165655326,0.22850289520538522,0.22552522418740598,0.234541050600309,0.22081973337818425,0.2951556494753087,0.39182962625260437,0.5395360149036392,0.3524686140663262,0.2505752373377398,0.22224372721123953,0.20437499466655,0.29892058579461994,0.33386183583357115,0.31210528869823434,0.30590816485055344,0.2807147443005932,0.3460793869443891,0.43248562114996975,0.4344131717602938,0.41434677326807906,0.3465484295103921,0.30060708164411487,0.2293597227063803,7.426698685402437,7.27916027603475,6.982646000736486,7.044752750631969,7.745945341402138,7.6663147965867795,6.541479493661398,7.141267192082269,7.636140431114614,7.225005019232468,241.33858210856914,250.7210397369722,224.61313944420692,217.81177139551963,203.61132794614167
NX1311,0.29184079106322663,0.2797881772822653,0.2455583257156297,0.22443420772991898,0.20990547583261163,0.21389326105710474,0.2069624250118514,0.24928958544250898,0.3539806718373833,0.36055837652660644,0.2711546050662417,0.26608191791994595,0.2665767670777042,0.26580757469335725,0.2646478666667466,0.2633211731989057,0.26886455583710916,0.2730219626991277,0.2837209031205086,0.29219911843812907,0.31458403252389344,0.3320308431196859,0.31274201787292627,0.31049539681213784,6.621460032545527,6.935951132410898,6.932797413268224,7.063684711058982,6.9238671739054745,7.203499027975477,6.80685045660448,7.242458855939044,7.387589392331137,7.390143067168953,235.26542011526465,297.89000736736733,270.1021053661497,251.60805438670027,237.54642781749837
NX1312,0.25762295303238897,0.2648232229649262,0.2649845404110743,0.2772415448044071,0.28226996397821147,0.27680199158572694,0.285967499880839,0.2805877081462587,0.274614851780569,0.2719207637072787,0.27211630117909424,0.27071521733152215,0.2672027907415682,0.28737235444973425,0.29899263037866797,0.27186250597200917,0.2979990337639896,0.3072005666825485,0.3476398264999086,0.2851056532339448,0.3031773001013296,0.27112985116097027,0.26600698918052823,0.269307587430118,6.752663648397614,24.859389878782327,27.80378686638105,25.444350060270985,30.58695810331134,33.490661713932035,8.551804982969513,10.757272822219154,33.2919736152604,33.06257449751252,1134.2737289312613,2538.1196360090144,1771.6076609896418,1188.057066847413,990.1012690102273
NX1313,0.2962490465683482,0.2741888977170807,0.2932309631279004,0.29118905191294,0.29597314651229406,0.2569367806534205,0.24370583225120906,0.29215057745403056,0.3982920803419978,0.3987451356319237,0.32807305569324313,0.32931274625240786,0.34415800844749234,0.33417509353159514,0.31901550248910193,0.37881249441507836,0.46893551592345417,0.48057389365975833,0.4561225179549505,0.45210654218277574,0.4601344467364021,0.3642980742085748,0.32670672911831294,0.2967648013545714,8.379850934138863,8.199012710369683,7.987460939415082,8.318841992549565,8.120458141008953,8.865900559334557,8.541837091115232,8.343502038391328,8.686515680144318,8.354361114207187,270.38987552838176,307.3108781212636,268.19826098206863,260.3118341852265,243.74889063373357
NX1314,0.3459480048074878,0.4431380582079633,0.35444249526237276,0.26570873681839,0.38362233822176584,0.34268079305185095,0.2576830015439817,0.2127036589171515,0.21873632233479295,0.2524900563293409,0.27858556822219854,0.3684010641187196,0.31615684169087144,0.2711181909152616,0.2780076218285185,0.29418548450631266,0.33666898584190336,0.32576262102271525,0.3189412354076395,0.30273188805501006,0.4095592460740685,0.48091362471896565,0.5611742852102242,0.42123879643392514,8.040598919541432,6.505362389133837,5.855351291140324,6.385793235774592,8.79539737255316,7.961334125209718,8.306065329607044,9.900523272270878,8.33853043096309,7.897125020233312,320.16492708026567,393.68987317547715,296.76098282554915,248.66881823256045,220.51372197343736
NX1315,0.435814843847469,0.3825428280429372,0.33954303176341627,0.3504429890388029,0.340471335522225,0.3688896396351602,0.32295159914448957,0.32475760313579144,0.33964711292718314,0.3573738128103218,0.5027339631207938,0.42477190701280654,0.47670638478467237,0.4495833054938088,0.4407157747612524,0.40946130298075295,0.3913177729385571,0.416032580271787,0.5068183830580488,0.4961124076302133,0.5031637615810044,0.47831464223909703,0.5014445555577617,0.48190403566193646,10.04151557296029,9.977708467129599,10.396489470393552,10.446296334684606,10.830048146191197,11.49967609221329,10.561432680575978,10.634918801863478,10.93640096869222,10.722878268679304,360.2094439520978,433.4994771001541,380.6289699201132,361.00000047559246,338.60174907896317
